event_id,account_id,home_city,timestamp,agent_id,agent_recent_swap_count,distance_from_home_km,device_changed,hours_to_activation,txn_attempts_1h,txn_value_1h_naira,hour_of_day,ground_truth_fraud
243,ACC-100243,Port Harcourt,2026-07-25T07:06:45.296Z,AG-1014,1,11.3,0,28.04,0,9464,14,0
244,ACC-100244,Port Harcourt,2026-06-09T07:06:45.296Z,AG-1032,0,21.7,0,18.52,0,0,6,0
245,ACC-100245,Lagos,2026-07-02T07:06:45.296Z,AG-1017,4,11.6,0,13.93,1,0,12,0
246,ACC-100246,Lagos,2026-09-02T07:06:45.296Z,AG-1021,2,45.2,1,30.58,3,0,11,0
247,ACC-100247,Lagos,2026-08-28T07:06:45.296Z,AG-1017,1,46.5,0,2.17,2,8160,12,0
248,ACC-100248,Ibadan,2026-06-15T07:06:45.296Z,AG-1039,2,9,0,0,1,10939,14,0
249,ACC-100249,Abuja,2026-07-15T07:06:45.296Z,AG-1019,0,9.3,0,25.98,1,0,6,0
250,ACC-100250,Abuja,2026-07-29T07:06:45.296Z,AG-1017,3,11.6,1,16.95,0,0,20,0
251,ACC-100251,Abuja,2026-06-10T07:06:45.296Z,AG-1005,4,26.8,0,7.81,0,0,19,0
252,ACC-100252,Ibadan,2026-08-29T07:06:45.296Z,AG-1036,0,59.3,0,11.25,0,0,11,0
253,ACC-100253,Kano,2026-07-13T07:06:45.296Z,AG-1039,1,35.9,0,5.43,1,0,19,0
254,ACC-100254,Abuja,2026-08-14T07:06:45.296Z,AG-1018,0,0,1,2.7,0,0,16,0
255,ACC-100255,Abuja,2026-07-20T07:06:45.296Z,AG-1010,2,1.2,0,11.09,0,0,16,0
256,ACC-100256,Kano,2026-07-07T07:06:45.296Z,AG-1023,2,0,0,11.86,0,0,7,0
257,ACC-100257,Port Harcourt,2026-07-17T07:06:45.296Z,AG-1010,0,33.1,1,1.25,2,0,15,0
258,ACC-100258,Abuja,2026-08-14T07:06:45.296Z,AG-1017,3,32.9,1,22.37,0,0,13,0
259,ACC-100259,Ibadan,2026-07-13T07:06:45.296Z,AG-1002,14,149.6,1,0,1,218328,3,1
260,ACC-100260,Lagos,2026-06-17T07:06:45.296Z,AG-1012,3,0,1,14.87,0,0,22,0
261,ACC-100261,Kano,2026-06-07T07:06:45.296Z,AG-1027,5,6.8,0,0,1,0,8,0
262,ACC-100262,Ibadan,2026-08-29T07:06:45.296Z,AG-1031,3,11.8,0,13.48,1,0,10,0
263,ACC-100263,Ibadan,2026-06-09T07:06:45.296Z,AG-1001,1,26.2,0,6.25,2,0,14,0
264,ACC-100264,Port Harcourt,2026-08-23T07:06:45.296Z,AG-1013,3,0,0,2.1,0,2572,10,0
265,ACC-100265,Ibadan,2026-06-14T07:06:45.296Z,AG-1008,2,16.3,1,23.34,2,1688,20,0
266,ACC-100266,Ibadan,2026-07-30T07:06:45.296Z,AG-1029,2,1.4,1,32,1,11627,22,0
267,ACC-100267,Kano,2026-07-20T07:06:45.297Z,AG-1013,2,0,0,23.13,0,0,6,0
268,ACC-100268,Kano,2026-07-28T07:06:45.297Z,AG-1022,3,52.2,0,21.36,2,0,18,0
269,ACC-100269,Abuja,2026-07-11T07:06:45.297Z,AG-1035,0,0,0,4.09,2,0,12,0
270,ACC-100270,Abuja,2026-06-08T07:06:45.297Z,AG-1035,3,31.6,1,8.56,0,0,21,0
271,ACC-100271,Port Harcourt,2026-07-02T07:06:45.297Z,AG-1036,3,3.5,0,7.9,0,980,22,0
272,ACC-100272,Kano,2026-06-14T07:06:45.297Z,AG-1008,0,25,0,7.42,0,1099,16,0
273,ACC-100273,Port Harcourt,2026-07-17T07:06:45.297Z,AG-1008,0,0,0,13.33,1,0,12,0
274,ACC-100274,Abuja,2026-06-23T07:06:45.297Z,AG-1001,3,36.2,0,17.44,2,0,13,0
275,ACC-100275,Ibadan,2026-07-29T07:06:45.297Z,AG-1017,1,11.4,1,32.85,0,0,13,0
276,ACC-100276,Lagos,2026-07-28T07:06:45.297Z,AG-1011,1,23.6,0,19.54,0,0,22,0
277,ACC-100277,Lagos,2026-08-02T07:06:45.297Z,AG-1004,2,33.9,0,16.43,1,0,14,0
278,ACC-100278,Abuja,2026-08-14T07:06:45.297Z,AG-1013,3,61.5,1,7.57,0,0,14,0
279,ACC-100279,Kano,2026-09-04T07:06:45.297Z,AG-1008,1,2,0,0,2,0,13,0
280,ACC-100280,Port Harcourt,2026-06-08T07:06:45.297Z,AG-1011,0,0,1,0,0,0,15,0
281,ACC-100281,Port Harcourt,2026-06-26T07:06:45.297Z,AG-1017,1,1.6,0,7.66,0,0,7,0
282,ACC-100282,Port Harcourt,2026-06-10T07:06:45.297Z,AG-1038,1,0,1,28.66,1,0,7,0
283,ACC-100283,Lagos,2026-07-10T07:06:45.297Z,AG-1007,3,94,0,35.63,1,0,6,0
284,ACC-100284,Abuja,2026-06-06T07:06:45.297Z,AG-1023,2,19.9,0,18.47,1,0,8,0
285,ACC-100285,Ibadan,2026-08-11T07:06:45.297Z,AG-1025,2,52.7,0,29.53,0,0,8,0
286,ACC-100286,Abuja,2026-08-21T07:06:45.297Z,AG-1028,3,20.9,1,8.61,3,0,17,0
287,ACC-100287,Abuja,2026-07-26T07:06:45.297Z,AG-1006,0,21.4,0,6.52,1,0,8,0
288,ACC-100288,Port Harcourt,2026-08-05T07:06:45.297Z,AG-1019,5,317.1,1,1.47,2,209083,3,1
289,ACC-100289,Kano,2026-07-22T07:06:45.297Z,AG-1034,2,0,0,7.29,0,0,7,0
290,ACC-100290,Abuja,2026-09-03T07:06:45.297Z,AG-1028,3,10.8,0,26.51,1,0,11,0
291,ACC-100291,Abuja,2026-07-14T07:06:45.297Z,AG-1008,0,0,0,8.8,1,0,17,0
292,ACC-100292,Abuja,2026-07-23T07:06:45.297Z,AG-1033,4,49.2,0,14.8,1,0,12,0
293,ACC-100293,Lagos,2026-08-06T07:06:45.297Z,AG-1012,0,11.6,0,12.07,0,0,10,0
294,ACC-100294,Lagos,2026-06-16T07:06:45.297Z,AG-1015,2,4.7,1,0,0,0,17,0
295,ACC-100295,Port Harcourt,2026-06-15T07:06:45.297Z,AG-1014,2,11.2,1,19.22,1,28763,16,0
296,ACC-100296,Kano,2026-07-27T07:06:45.297Z,AG-1002,0,9.4,1,10.09,0,0,10,0
297,ACC-100297,Lagos,2026-06-20T07:06:45.297Z,AG-1001,3,21.6,0,20.31,0,0,17,0
298,ACC-100298,Lagos,2026-07-12T07:06:45.297Z,AG-1025,1,0,1,7.96,0,0,13,0
299,ACC-100299,Port Harcourt,2026-08-15T07:06:45.297Z,AG-1036,1,0.5,1,14.66,0,0,6,0
300,ACC-100300,Port Harcourt,2026-06-06T07:06:45.297Z,AG-1036,1,0,0,1.93,0,0,14,0
301,ACC-100301,Lagos,2026-06-23T07:06:45.297Z,AG-1012,4,9.8,0,0,1,0,19,0
302,ACC-100302,Lagos,2026-06-08T07:06:45.297Z,AG-1019,1,0,0,0,1,0,13,0
303,ACC-100303,Lagos,2026-08-09T07:06:45.297Z,AG-1033,0,64.3,0,0,1,0,19,0
304,ACC-100304,Lagos,2026-07-26T07:06:45.297Z,AG-1032,0,0,0,29.32,1,0,9,0
305,ACC-100305,Port Harcourt,2026-08-25T07:06:45.297Z,AG-1008,2,19.5,0,17.45,2,0,14,0
306,ACC-100306,Lagos,2026-06-17T07:06:45.297Z,AG-1005,1,18.1,0,26.21,1,2927,20,0
307,ACC-100307,Abuja,2026-08-28T07:06:45.297Z,AG-1008,3,0,0,0,1,0,19,0
308,ACC-100308,Ibadan,2026-07-05T07:06:45.297Z,AG-1000,4,0,1,13.1,0,0,16,0
309,ACC-100309,Abuja,2026-08-10T07:06:45.297Z,AG-1012,3,0,1,11.47,0,0,20,0
310,ACC-100310,Lagos,2026-07-30T07:06:45.297Z,AG-1025,4,24.8,0,9.38,1,4171,7,0
311,ACC-100311,Ibadan,2026-06-08T07:06:45.298Z,AG-1027,0,1.4,0,39.13,0,0,11,0
312,ACC-100312,Kano,2026-06-14T07:06:45.298Z,AG-1020,3,31.4,1,17.69,2,0,19,0
313,ACC-100313,Ibadan,2026-06-21T07:06:45.298Z,AG-1009,1,34.9,1,0,2,0,22,0
314,ACC-100314,Abuja,2026-06-25T07:06:45.298Z,AG-1028,1,46.1,0,3.74,1,0,19,0
315,ACC-100315,Abuja,2026-09-03T07:06:45.298Z,AG-1007,0,42.8,1,24.05,2,0,14,0
316,ACC-100316,Port Harcourt,2026-08-13T07:06:45.298Z,AG-1035,1,4.1,1,1.63,2,0,20,0
317,ACC-100317,Lagos,2026-07-27T07:06:45.298Z,AG-1011,0,67.2,0,15.46,1,0,15,0
318,ACC-100318,Port Harcourt,2026-08-22T07:06:45.298Z,AG-1016,2,24.7,1,17.64,0,0,8,0
319,ACC-100319,Kano,2026-07-17T07:06:45.298Z,AG-1002,3,11.8,0,11.76,2,0,19,0
320,ACC-100320,Lagos,2026-07-24T07:06:45.298Z,AG-1039,3,13.9,0,12.35,1,0,8,0
321,ACC-100321,Kano,2026-06-18T07:06:45.298Z,AG-1035,1,30.9,0,16.48,1,0,12,0
322,ACC-100322,Abuja,2026-06-11T07:06:45.298Z,AG-1021,2,3.3,0,0,1,1451,18,0
323,ACC-100323,Kano,2026-06-12T07:06:45.298Z,AG-1010,0,1.2,1,14.27,0,0,9,0
324,ACC-100324,Abuja,2026-06-06T07:06:45.298Z,AG-1032,2,20.3,1,27.48,0,0,22,0
325,ACC-100325,Ibadan,2026-07-06T07:06:45.298Z,AG-1015,2,41.7,1,40.29,0,0,21,0
326,ACC-100326,Kano,2026-07-27T07:06:45.298Z,AG-1012,0,6.1,1,33.68,2,0,7,0
327,ACC-100327,Lagos,2026-07-20T07:06:45.298Z,AG-1027,4,0,0,21.27,0,0,20,0
328,ACC-100328,Kano,2026-08-30T07:06:45.298Z,AG-1036,2,64.1,1,12.23,1,6610,12,0
329,ACC-100329,Kano,2026-07-06T07:06:45.298Z,AG-1008,2,0,0,12.07,0,0,21,0
330,ACC-100330,Port Harcourt,2026-08-17T07:06:45.298Z,AG-1024,3,24.7,1,23.52,0,14664,9,0
331,ACC-100331,Abuja,2026-07-17T07:06:45.298Z,AG-1020,0,21.2,0,4.34,0,1878,18,0
332,ACC-100332,Lagos,2026-06-13T07:06:45.298Z,AG-1006,2,31.9,1,15.6,0,4619,6,0
333,ACC-100333,Ibadan,2026-08-08T07:06:45.298Z,AG-1018,1,50.9,0,0,1,0,19,0
334,ACC-100334,Lagos,2026-08-04T07:06:45.298Z,AG-1029,2,73.5,0,14.25,1,0,14,0
335,ACC-100335,Abuja,2026-07-10T07:06:45.298Z,AG-1009,2,8,0,10.87,0,0,11,0
336,ACC-100336,Ibadan,2026-08-10T07:06:45.298Z,AG-1004,0,0,1,11.58,1,5943,12,0
337,ACC-100337,Lagos,2026-08-25T07:06:45.298Z,AG-1021,4,122.7,1,1.19,5,154798,4,1
338,ACC-100338,Ibadan,2026-06-23T07:06:45.298Z,AG-1014,2,10.4,0,17.2,0,0,7,0
339,ACC-100339,Abuja,2026-06-13T07:06:45.298Z,AG-1005,2,0,0,6.95,1,0,20,0
340,ACC-100340,Port Harcourt,2026-06-20T07:06:45.298Z,AG-1002,0,29.4,0,19.79,0,0,14,0
341,ACC-100341,Kano,2026-06-17T07:06:45.298Z,AG-1023,2,19.1,0,1.5,0,12073,18,0
342,ACC-100342,Port Harcourt,2026-06-12T07:06:45.298Z,AG-1035,1,11.2,0,33.15,2,0,16,0
343,ACC-100343,Lagos,2026-06-25T07:06:45.298Z,AG-1028,2,47.3,1,28.5,1,0,12,0
344,ACC-100344,Abuja,2026-06-22T07:06:45.298Z,AG-1002,2,5.8,0,6.66,0,0,17,0
345,ACC-100345,Abuja,2026-08-21T07:06:45.298Z,AG-1036,0,42.5,0,9.95,0,8238,8,0
346,ACC-100346,Port Harcourt,2026-06-08T07:06:45.298Z,AG-1011,1,106.6,0,9.38,0,0,20,0
347,ACC-100347,Kano,2026-07-16T07:06:45.298Z,AG-1006,0,1.7,0,11.51,0,7649,13,0
348,ACC-100348,Port Harcourt,2026-07-31T07:06:45.298Z,AG-1018,4,36.2,0,23.62,0,0,8,0
349,ACC-100349,Port Harcourt,2026-08-05T07:06:45.298Z,AG-1020,0,46.1,0,4.39,1,10574,17,0
350,ACC-100350,Port Harcourt,2026-08-17T07:06:45.298Z,AG-1022,1,0,0,17.72,0,0,12,0
351,ACC-100351,Abuja,2026-08-08T07:06:45.298Z,AG-1021,3,58.9,0,13.59,0,38,21,0
352,ACC-100352,Abuja,2026-08-11T07:06:45.298Z,AG-1038,2,28.4,0,24.8,0,0,22,0
353,ACC-100353,Ibadan,2026-07-27T07:06:45.298Z,AG-1018,1,0,1,4.7,0,0,11,0
354,ACC-100354,Kano,2026-06-29T07:06:45.301Z,AG-1030,1,24.1,0,4.3,1,0,21,0
355,ACC-100355,Kano,2026-06-11T07:06:45.301Z,AG-1035,1,69.5,0,8.86,0,0,19,0
356,ACC-100356,Lagos,2026-07-26T07:06:45.301Z,AG-1013,4,0.7,0,19.3,1,6688,9,0
357,ACC-100357,Abuja,2026-08-08T07:06:45.301Z,AG-1030,1,20.5,0,27.4,0,0,8,0
358,ACC-100358,Kano,2026-06-12T07:06:45.301Z,AG-1036,4,28.6,0,13.21,0,0,11,0
359,ACC-100359,Abuja,2026-06-26T07:06:45.301Z,AG-1038,0,0,1,9.47,0,0,12,0
360,ACC-100360,Port Harcourt,2026-07-10T07:06:45.301Z,AG-1039,3,4.4,0,3.35,0,0,16,0
361,ACC-100361,Port Harcourt,2026-06-28T07:06:45.301Z,AG-1014,2,44.9,1,21.38,0,0,9,0
362,ACC-100362,Port Harcourt,2026-09-04T07:06:45.301Z,AG-1006,2,20.6,0,27.91,1,0,21,0
363,ACC-100363,Lagos,2026-08-18T07:06:45.301Z,AG-1038,2,0,0,4.2,1,0,12,0
364,ACC-100364,Port Harcourt,2026-07-02T07:06:45.301Z,AG-1032,0,19.3,0,17.92,1,2028,22,0
365,ACC-100365,Abuja,2026-07-28T07:06:45.301Z,AG-1006,4,27.7,0,16.37,1,0,17,0
366,ACC-100366,Kano,2026-06-07T07:06:45.301Z,AG-1013,0,26.9,1,14.05,1,0,12,0
367,ACC-100367,Abuja,2026-07-05T07:06:45.301Z,AG-1011,2,8.5,1,2.08,0,0,9,0
368,ACC-100368,Port Harcourt,2026-08-06T07:06:45.301Z,AG-1021,2,25.6,1,21.27,2,0,7,0
369,ACC-100369,Lagos,2026-06-14T07:06:45.301Z,AG-1001,0,4,0,8.26,0,0,10,0
370,ACC-100370,Lagos,2026-08-26T07:06:45.301Z,AG-1035,3,37.8,0,20.85,0,10603,10,0
371,ACC-100371,Ibadan,2026-07-07T07:06:45.301Z,AG-1017,0,13.2,0,16.26,1,0,13,0
372,ACC-100372,Port Harcourt,2026-08-03T07:06:45.301Z,AG-1013,1,0,1,18.12,1,0,18,0
373,ACC-100373,Abuja,2026-06-28T07:06:45.301Z,AG-1027,2,30.7,0,10.72,1,0,15,0
374,ACC-100374,Kano,2026-06-25T07:06:45.301Z,AG-1017,0,29.6,0,0,3,0,16,0
375,ACC-100375,Abuja,2026-06-25T07:06:45.301Z,AG-1033,2,44.4,1,0.04,0,0,11,0
376,ACC-100376,Kano,2026-08-27T07:06:45.301Z,AG-1018,1,8.4,0,21.95,1,0,13,0
377,ACC-100377,Abuja,2026-08-13T07:06:45.301Z,AG-1032,2,35.4,0,9.86,0,0,20,0
378,ACC-100378,Port Harcourt,2026-08-08T07:06:45.301Z,AG-1029,0,0.3,0,0,0,5658,19,0
379,ACC-100379,Ibadan,2026-07-20T07:06:45.301Z,AG-1000,1,0,1,3.19,1,17501,21,0
380,ACC-100380,Abuja,2026-07-17T07:06:45.301Z,AG-1022,1,53.7,0,22.03,0,0,6,0
381,ACC-100381,Abuja,2026-06-20T07:06:45.301Z,AG-1024,1,17.5,0,0,0,18158,11,0
382,ACC-100382,Ibadan,2026-07-17T07:06:45.301Z,AG-1000,9,127.6,1,1.07,6,553930,12,1
383,ACC-100383,Kano,2026-06-28T07:06:45.301Z,AG-1039,3,8.3,0,13.36,2,0,9,0
384,ACC-100384,Abuja,2026-08-24T07:06:45.301Z,AG-1000,0,18.8,0,14.51,0,19413,13,0
385,ACC-100385,Port Harcourt,2026-07-17T07:06:45.301Z,AG-1008,3,0,0,5.99,0,0,16,0
386,ACC-100386,Abuja,2026-07-31T07:06:45.301Z,AG-1015,2,0,0,13.34,2,0,7,0
387,ACC-100387,Abuja,2026-07-04T07:06:45.301Z,AG-1014,3,20.9,0,0,1,0,19,0
388,ACC-100388,Lagos,2026-08-07T07:06:45.301Z,AG-1030,1,26.7,0,4.89,0,0,18,0
389,ACC-100389,Abuja,2026-08-15T07:06:45.302Z,AG-1023,0,26.3,0,14.65,0,0,20,0
390,ACC-100390,Kano,2026-09-01T07:06:45.302Z,AG-1021,0,6.3,0,14.11,0,0,10,0
391,ACC-100391,Port Harcourt,2026-06-29T07:06:45.302Z,AG-1028,2,2.5,0,9.35,1,38291,14,0
392,ACC-100392,Lagos,2026-08-02T07:06:45.302Z,AG-1020,4,0,1,1.22,0,0,17,0
393,ACC-100393,Abuja,2026-09-01T07:06:45.302Z,AG-1022,2,55.7,1,0,0,21662,7,0
394,ACC-100394,Port Harcourt,2026-07-04T07:06:45.302Z,AG-1007,2,12.8,1,0,0,0,20,0
395,ACC-100395,Lagos,2026-08-17T07:06:45.302Z,AG-1021,2,13.6,0,11.44,2,0,6,0
396,ACC-100396,Ibadan,2026-08-25T07:06:45.302Z,AG-1019,2,1.7,1,18.83,0,268,12,0
397,ACC-100397,Port Harcourt,2026-08-21T07:06:45.302Z,AG-1022,2,74.5,1,3.89,2,0,9,0
398,ACC-100398,Ibadan,2026-08-11T07:06:45.302Z,AG-1013,3,15,0,4.57,1,25403,19,0
399,ACC-100399,Abuja,2026-06-30T07:06:45.302Z,AG-1026,1,0,1,11.26,3,0,22,0
400,ACC-100400,Abuja,2026-08-13T07:06:45.302Z,AG-1036,3,0,0,23.92,0,0,7,0
401,ACC-100401,Kano,2026-07-31T07:06:45.302Z,AG-1013,1,9.4,0,0,0,0,15,0
402,ACC-100402,Kano,2026-08-31T07:06:45.302Z,AG-1013,5,0,1,0,0,13789,11,0
403,ACC-100403,Kano,2026-08-01T07:06:45.302Z,AG-1007,0,10.9,0,2.9,0,0,21,0
404,ACC-100404,Ibadan,2026-07-19T07:06:45.302Z,AG-1029,2,0,0,31.34,2,0,7,0
405,ACC-100405,Lagos,2026-08-24T07:06:45.302Z,AG-1000,2,91.1,0,17.38,0,0,19,0
406,ACC-100406,Lagos,2026-08-18T07:06:45.302Z,AG-1029,4,32.7,0,5.22,0,0,10,0
407,ACC-100407,Abuja,2026-06-13T07:06:45.302Z,AG-1015,2,9.3,0,8.4,0,0,12,0
408,ACC-100408,Port Harcourt,2026-06-30T07:06:45.302Z,AG-1020,5,32.3,0,5.52,1,0,15,0
409,ACC-100409,Lagos,2026-07-15T07:06:45.302Z,AG-1008,0,65.5,0,21.91,0,0,16,0
410,ACC-100410,Ibadan,2026-08-20T07:06:45.302Z,AG-1005,0,39.6,1,13.37,0,0,21,0
411,ACC-100411,Abuja,2026-08-23T07:06:45.302Z,AG-1023,1,0,0,20.55,2,0,7,0
412,ACC-100412,Abuja,2026-08-15T07:06:45.302Z,AG-1023,3,9.3,0,0,0,0,13,0
413,ACC-100413,Kano,2026-07-20T07:06:45.302Z,AG-1036,2,60.8,0,12.9,2,0,11,0
414,ACC-100414,Lagos,2026-08-20T07:06:45.302Z,AG-1002,2,19.9,0,20.98,1,0,20,0
415,ACC-100415,Port Harcourt,2026-08-26T07:06:45.302Z,AG-1022,1,290.7,1,2.15,4,135924,0,1
416,ACC-100416,Port Harcourt,2026-08-21T07:06:45.302Z,AG-1015,1,8,0,11.41,2,0,11,0
417,ACC-100417,Abuja,2026-08-05T07:06:45.302Z,AG-1016,3,48.6,1,19.12,2,0,10,0
418,ACC-100418,Kano,2026-08-20T07:06:45.302Z,AG-1011,1,5.9,1,19.42,2,9797,21,0
419,ACC-100419,Lagos,2026-08-24T07:06:45.302Z,AG-1011,5,0,0,18.52,1,21108,9,0
420,ACC-100420,Ibadan,2026-07-15T07:06:45.302Z,AG-1004,4,20.3,0,0,0,0,10,0
421,ACC-100421,Lagos,2026-07-04T07:06:45.302Z,AG-1008,4,3.9,0,1.35,0,0,15,0
422,ACC-100422,Lagos,2026-09-01T07:06:45.302Z,AG-1023,1,0,0,11.81,0,0,15,0
423,ACC-100423,Port Harcourt,2026-08-02T07:06:45.302Z,AG-1000,2,0,0,27.95,0,0,11,0
424,ACC-100424,Lagos,2026-08-24T07:06:45.302Z,AG-1033,2,0,0,19.78,1,13482,20,0
425,ACC-100425,Kano,2026-07-01T07:06:45.302Z,AG-1035,3,91.4,1,0.11,2,299941,4,1
426,ACC-100426,Lagos,2026-07-13T07:06:45.302Z,AG-1038,3,52,0,14.12,1,0,9,0
427,ACC-100427,Abuja,2026-07-21T07:06:45.302Z,AG-1021,1,21.8,0,18.87,0,0,17,0
428,ACC-100428,Kano,2026-08-13T07:06:45.302Z,AG-1023,2,0,0,6.09,1,0,18,0
429,ACC-100429,Port Harcourt,2026-06-26T07:06:45.302Z,AG-1031,3,39.8,0,15.85,1,7842,14,0
430,ACC-100430,Kano,2026-08-24T07:06:45.302Z,AG-1022,1,45.5,0,21.87,0,0,13,0
431,ACC-100431,Lagos,2026-07-31T07:06:45.302Z,AG-1010,2,29.5,0,4.33,1,0,6,0
432,ACC-100432,Port Harcourt,2026-06-29T07:06:45.302Z,AG-1037,4,50.8,1,0,0,0,22,0
433,ACC-100433,Abuja,2026-08-09T07:06:45.302Z,AG-1028,2,11.8,1,29.53,2,13351,15,0
434,ACC-100434,Ibadan,2026-09-03T07:06:45.302Z,AG-1037,0,41.4,1,23,0,25816,10,0
435,ACC-100435,Kano,2026-06-21T07:06:45.302Z,AG-1009,3,25,0,28.23,1,0,6,0
436,ACC-100436,Port Harcourt,2026-08-17T07:06:45.302Z,AG-1004,10,356,1,0.73,3,511561,13,1
437,ACC-100437,Abuja,2026-06-27T07:06:45.302Z,AG-1004,1,21.6,0,0,1,0,6,0
438,ACC-100438,Lagos,2026-06-12T07:06:45.302Z,AG-1014,3,0,0,8.34,2,0,18,0
439,ACC-100439,Lagos,2026-06-09T07:06:45.303Z,AG-1006,2,0,1,30.69,2,0,16,0
440,ACC-100440,Abuja,2026-06-26T07:06:45.303Z,AG-1005,1,37.5,1,16.72,1,0,7,0
441,ACC-100441,Kano,2026-08-31T07:06:45.303Z,AG-1031,0,24.2,0,14.89,1,1712,15,0
442,ACC-100442,Ibadan,2026-08-06T07:06:45.303Z,AG-1005,1,30.2,1,13.1,0,0,13,0
443,ACC-100443,Lagos,2026-06-22T07:06:45.303Z,AG-1028,2,10,0,15.37,0,0,7,0
444,ACC-100444,Lagos,2026-06-15T07:06:45.303Z,AG-1025,2,51,0,8.85,0,0,8,0
445,ACC-100445,Abuja,2026-07-19T07:06:45.303Z,AG-1004,2,31.2,0,0,1,0,20,0
446,ACC-100446,Ibadan,2026-07-29T07:06:45.303Z,AG-1033,0,62.6,0,0.32,1,0,14,0
447,ACC-100447,Port Harcourt,2026-08-15T07:06:45.303Z,AG-1030,0,10.4,0,26.75,1,1907,14,0
448,ACC-100448,Lagos,2026-06-17T07:06:45.303Z,AG-1025,4,261.1,1,0.78,7,84163,0,1
449,ACC-100449,Abuja,2026-07-22T07:06:45.303Z,AG-1036,1,0,0,0.79,0,0,19,0
450,ACC-100450,Lagos,2026-08-21T07:06:45.303Z,AG-1003,2,15.7,0,12.66,0,0,14,0
451,ACC-100451,Port Harcourt,2026-06-15T07:06:45.303Z,AG-1019,2,0,0,5.46,1,0,13,0
452,ACC-100452,Ibadan,2026-07-08T07:06:45.303Z,AG-1022,2,31.2,1,10.74,0,0,20,0
453,ACC-100453,Kano,2026-06-28T07:06:45.303Z,AG-1005,2,0,0,32.02,0,4615,20,0
454,ACC-100454,Abuja,2026-08-12T07:06:45.303Z,AG-1009,2,13.1,0,10.14,0,0,9,0
455,ACC-100455,Port Harcourt,2026-08-30T07:06:45.303Z,AG-1029,2,43.1,0,11.04,0,0,17,0
456,ACC-100456,Abuja,2026-07-02T07:06:45.303Z,AG-1037,2,3.1,1,5.95,1,0,8,0
457,ACC-100457,Lagos,2026-06-22T07:06:45.303Z,AG-1013,0,9.9,0,33.37,0,9218,16,0
458,ACC-100458,Lagos,2026-07-11T07:06:45.303Z,AG-1001,4,19.3,1,9.21,1,1860,16,0
459,ACC-100459,Lagos,2026-08-09T07:06:45.303Z,AG-1009,5,24.7,1,7.63,0,0,21,0
460,ACC-100460,Port Harcourt,2026-07-05T07:06:45.303Z,AG-1034,3,44,0,0,2,0,20,0
461,ACC-100461,Abuja,2026-06-17T07:06:45.303Z,AG-1014,0,14.7,0,27.02,0,0,15,0
462,ACC-100462,Lagos,2026-07-19T07:06:45.303Z,AG-1017,1,11.2,0,8.08,0,0,14,0
463,ACC-100463,Kano,2026-07-15T07:06:45.303Z,AG-1005,2,19.6,0,5.8,0,0,13,0
464,ACC-100464,Ibadan,2026-06-24T07:06:45.303Z,AG-1025,0,31.5,0,14.51,0,0,14,0
465,ACC-100465,Kano,2026-07-28T07:06:45.303Z,AG-1025,1,31.1,1,22.37,0,0,8,0
466,ACC-100466,Lagos,2026-07-27T07:06:45.303Z,AG-1032,2,17.8,0,15.5,0,0,15,0
467,ACC-100467,Abuja,2026-08-23T07:06:45.303Z,AG-1005,3,40.9,1,11.63,0,0,10,0
468,ACC-100468,Abuja,2026-06-20T07:06:45.303Z,AG-1023,0,65.1,0,10.1,0,0,18,0
469,ACC-100469,Lagos,2026-06-14T07:06:45.303Z,AG-1011,0,0,0,0,0,0,19,0
470,ACC-100470,Port Harcourt,2026-07-05T07:06:45.303Z,AG-1003,1,0,1,9.59,0,0,11,0
471,ACC-100471,Ibadan,2026-09-04T07:06:45.303Z,AG-1004,1,71.8,0,9.85,0,3739,18,0
472,ACC-100472,Kano,2026-06-15T07:06:45.303Z,AG-1015,1,7,0,18.07,1,0,17,0
473,ACC-100473,Ibadan,2026-07-07T07:06:45.303Z,AG-1011,1,0,0,0,0,0,21,0
474,ACC-100474,Ibadan,2026-08-13T07:06:45.303Z,AG-1019,2,11.8,0,19.75,0,9274,18,0
475,ACC-100475,Lagos,2026-06-22T07:06:45.303Z,AG-1008,2,46,0,21.09,0,10449,16,0
476,ACC-100476,Lagos,2026-06-18T07:06:45.303Z,AG-1025,2,28.2,0,0,0,0,22,0
477,ACC-100477,Ibadan,2026-07-07T07:06:45.303Z,AG-1013,1,2.2,0,26.7,1,0,21,0
478,ACC-100478,Ibadan,2026-07-18T07:06:45.303Z,AG-1024,0,20.3,0,36.12,1,0,7,0
479,ACC-100479,Ibadan,2026-08-05T07:06:45.303Z,AG-1035,4,193.5,1,0,5,227820,23,1
480,ACC-100480,Ibadan,2026-08-07T07:06:45.303Z,AG-1008,1,19.9,1,15.83,0,0,19,0
481,ACC-100481,Port Harcourt,2026-06-12T07:06:45.303Z,AG-1007,1,7.1,0,16.15,0,0,11,0
482,ACC-100482,Port Harcourt,2026-08-26T07:06:45.303Z,AG-1009,3,28.9,0,18.55,0,17246,10,0
483,ACC-100483,Ibadan,2026-07-03T07:06:45.303Z,AG-1007,0,10.5,1,16.81,0,0,12,0
484,ACC-100484,Kano,2026-08-06T07:06:45.303Z,AG-1016,3,9.4,0,4.24,0,0,13,0
485,ACC-100485,Port Harcourt,2026-07-16T07:06:45.303Z,AG-1002,16,224.5,0,1.09,2,351994,1,1
